00:12:18.404 [main] INFO  e.s.b.i.i.IntegrationTesting - Starting ...
00:12:20.422 [main] WARN  e.s.b.i.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/base/AbstractPartial.getFieldType(I)Lorg/joda/time/DateTimeFieldType;
00:12:20.423 [main] WARN  e.s.b.i.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/base/AbstractPartial.getFieldType(I)Lorg/joda/time/DateTimeFieldType;
00:12:20.423 [main] WARN  e.s.b.i.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/base/AbstractPartial.size()I
00:12:20.424 [main] INFO  e.s.b.i.graphs.cfg.CFGGenerator - Branch pairs are registered.
00:12:20.424 [main] INFO  e.s.b.i.i.IntegrationTesting - Analyzing dependencies...
00:12:20.424 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 2.
00:12:23.261 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:12:23.268 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
00:12:23.273 [main] INFO  e.s.b.i.i.IntegrationTestingUtility - Starting the dependency analysis. The number of detected jar files is 2.
00:12:24.443 [main] INFO  e.s.b.i.i.IntegrationTestingUtility - Analysing dependencies done!
00:12:24.460 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - The number of goals are 6: 
00:12:24.461 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Generating solution in MOSA
00:12:26.642 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 4/6
00:12:27.549 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #1 is created.
00:12:27.550 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 4/6
00:12:28.472 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - SubFront is empty!
00:12:28.472 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #2 is created.
00:12:28.473 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Stopping reason: ZeroFitness :                      0 / 0            Finished!
00:12:28.504 [main] INFO  e.s.b.commons.PostProcessUtility - * Minimizing test suite
00:12:28.773 [main] INFO  e.s.b.commons.PostProcessUtility - Generating assertions
00:12:29.448 [main] INFO  e.s.b.commons.PostProcessUtility - * Compiling and checking tests
00:12:31.115 [main] INFO  e.s.b.commons.PostProcessUtility - * Writing JUnit test case 'MonthDay_ESTest' to results/botsing/time-14-org.joda.time.base.AbstractPartial-org.joda.time.MonthDay-30
00:12:31.134 [main] INFO  e.s.b.i.i.IntegrationTesting - The solution test is saved!
