18:00:43.280 [main] INFO  e.s.c.i.IntegrationTesting - Starting ...
18:00:47.282 [main] WARN  e.s.cling.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/field/AbstractReadableInstantFieldProperty.getField()Lorg/joda/time/DateTimeField;
18:00:47.282 [main] WARN  e.s.cling.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/field/AbstractReadableInstantFieldProperty.getMillis()J
18:00:47.282 [main] WARN  e.s.cling.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/field/AbstractReadableInstantFieldProperty.getField()Lorg/joda/time/DateTimeField;
18:00:47.282 [main] WARN  e.s.cling.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/field/AbstractReadableInstantFieldProperty.getField()Lorg/joda/time/DateTimeField;
18:00:47.293 [main] INFO  e.s.cling.graphs.cfg.CFGGenerator - Branch pairs are registered.
18:00:47.293 [main] INFO  e.s.c.i.IntegrationTesting - Analyzing dependencies...
18:00:47.293 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 2.
18:01:02.589 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
18:01:02.613 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
18:01:02.633 [main] INFO  e.s.c.i.IntegrationTestingUtility - Starting the dependency analysis. The number of detected jar files is 2.
18:01:08.640 [main] INFO  e.s.c.i.IntegrationTestingUtility - Analysing dependencies done!
18:01:08.713 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - The number of goals are 0: 
18:01:08.713 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Generating solution in MOSA
18:01:11.922 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Stopping reason: ZeroFitness :                      0 / 0            Finished!
18:01:11.923 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are: 0
18:01:11.924 [main] INFO  e.s.b.commons.PostProcessUtility - test size before post-process: 0
18:01:11.941 [main] INFO  e.s.b.commons.PostProcessUtility - * Minimizing test suite
18:01:11.948 [main] INFO  e.s.b.commons.PostProcessUtility - test size after post-process: 0
18:01:11.948 [main] INFO  e.s.b.commons.PostProcessUtility - Generating assertions
18:01:12.628 [main] INFO  e.s.b.commons.PostProcessUtility - * Compiling and checking tests
18:01:12.650 [main] INFO  e.s.b.commons.PostProcessUtility - * Writing JUnit test case 'LocalTime$Property_ESTest' to results/botsing/time-14-org.joda.time.field.AbstractReadableInstantFieldProperty-org.joda.time.LocalTime$Property-13
18:01:12.723 [main] INFO  e.s.c.i.IntegrationTesting - test size 7: 0
18:01:12.723 [main] INFO  e.s.c.i.IntegrationTesting - The solution test is saved!
