18:00:54.960 [main] INFO  e.s.c.i.IntegrationTesting - Starting ...
18:00:58.768 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 2.
18:01:15.105 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
18:01:15.135 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
18:01:15.165 [main] INFO  e.s.c.i.IntegrationTestingUtility - Starting the dependency analysis. The number of detected jar files is 2.
18:01:20.594 [main] INFO  e.s.c.i.IntegrationTestingUtility - Analysing dependencies done!
18:01:20.683 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - The number of goals are 0: 
18:01:20.684 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Generating solution in MOSA
18:01:23.903 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Stopping reason: ZeroFitness :                      0 / 0            Finished!
18:01:23.903 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are: 0
18:01:23.904 [main] INFO  e.s.b.commons.PostProcessUtility - test size before post-process: 0
18:01:23.919 [main] INFO  e.s.b.commons.PostProcessUtility - * Minimizing test suite
18:01:23.969 [main] INFO  e.s.b.commons.PostProcessUtility - test size after post-process: 0
18:01:23.969 [main] INFO  e.s.b.commons.PostProcessUtility - Generating assertions
18:01:24.557 [main] INFO  e.s.b.commons.PostProcessUtility - * Compiling and checking tests
18:01:24.579 [main] INFO  e.s.b.commons.PostProcessUtility - * Writing JUnit test case 'LocalTime$Property_ESTest' to results/botsing/time-14-org.joda.time.field.AbstractReadableInstantFieldProperty-org.joda.time.LocalTime$Property-20
18:01:24.675 [main] INFO  e.s.c.i.IntegrationTesting - test size 7: 0
18:01:24.675 [main] INFO  e.s.c.i.IntegrationTesting - The solution test is saved!
