18:00:37.736 [main] INFO  e.s.c.i.IntegrationTesting - Starting ...
18:00:42.464 [main] WARN  e.s.cling.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/field/AbstractReadableInstantFieldProperty.getField()Lorg/joda/time/DateTimeField;
18:00:42.464 [main] WARN  e.s.cling.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/field/AbstractReadableInstantFieldProperty.getMillis()J
18:00:42.464 [main] WARN  e.s.cling.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/field/AbstractReadableInstantFieldProperty.getField()Lorg/joda/time/DateTimeField;
18:00:42.465 [main] WARN  e.s.cling.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/joda/time/field/AbstractReadableInstantFieldProperty.getField()Lorg/joda/time/DateTimeField;
18:00:42.465 [main] INFO  e.s.cling.graphs.cfg.CFGGenerator - Branch pairs are registered.
18:00:42.465 [main] INFO  e.s.c.i.IntegrationTesting - Analyzing dependencies...
18:00:42.465 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 2.
18:00:58.165 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
18:00:58.203 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
18:00:58.207 [main] INFO  e.s.c.i.IntegrationTestingUtility - Starting the dependency analysis. The number of detected jar files is 2.
18:01:05.169 [main] INFO  e.s.c.i.IntegrationTestingUtility - Analysing dependencies done!
18:01:05.270 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - The number of goals are 0: 
18:01:05.270 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Generating solution in MOSA
18:01:08.069 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Stopping reason: ZeroFitness :                      0 / 0            Finished!
18:01:08.070 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are: 0
18:01:08.071 [main] INFO  e.s.b.commons.PostProcessUtility - test size before post-process: 0
18:01:08.073 [main] INFO  e.s.b.commons.PostProcessUtility - * Minimizing test suite
18:01:08.081 [main] INFO  e.s.b.commons.PostProcessUtility - test size after post-process: 0
18:01:08.081 [main] INFO  e.s.b.commons.PostProcessUtility - Generating assertions
18:01:08.663 [main] INFO  e.s.b.commons.PostProcessUtility - * Compiling and checking tests
18:01:08.702 [main] INFO  e.s.b.commons.PostProcessUtility - * Writing JUnit test case 'LocalTime$Property_ESTest' to results/botsing/time-14-org.joda.time.field.AbstractReadableInstantFieldProperty-org.joda.time.LocalTime$Property-10
18:01:08.792 [main] INFO  e.s.c.i.IntegrationTesting - test size 7: 0
18:01:08.793 [main] INFO  e.s.c.i.IntegrationTesting - The solution test is saved!
