14:18:12.892 [main] WARN  e.s.cling.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/mockito/cglib/core/CodeEmitter.ifnonnull(Lorg/mockito/asm/Label;)V
14:18:13.149 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test28
14:18:13.150 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test29
14:18:13.150 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test30
14:18:13.150 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test31
14:18:13.151 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test32
14:18:13.151 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test33
14:18:13.151 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test34
14:18:13.151 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test35
14:18:13.152 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test36
14:18:13.152 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test37
14:18:13.152 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test38
14:18:13.152 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test39
14:18:13.153 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test40
14:18:13.153 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test41
14:18:13.153 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test42
14:18:13.153 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test43
14:18:13.153 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test44
14:18:13.154 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test45
14:18:13.154 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test46
14:18:13.154 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test47
14:18:13.154 [main] INFO  eu.stamp.cbc.Executor - Result: 47/47 failure
14:18:13.170 [main] INFO  e.s.cbc.calculator.CoupledBranches - ==========
14:18:13.170 [main] INFO  e.s.cbc.calculator.CoupledBranches - 2- org.mockito.cglib.core.CodeEmitter.getfield(Ljava/lang/String;)V: I12 Branch 55 IFEQ L425 - true
14:18:13.170 [main] INFO  e.s.cbc.calculator.CoupledBranches - expression- false
14:18:13.170 [main] INFO  e.s.cbc.calculator.CoupledBranches - ==========
14:18:13.170 [main] INFO  e.s.cbc.calculator.CoupledBranches - 2- org.mockito.cglib.core.CodeEmitter.emit_invoke(ILorg/mockito/asm/Type;Lorg/mockito/cglib/core/Signature;)V: I6 Branch 57 IFEQ L496 - true
14:18:13.170 [main] INFO  e.s.cbc.calculator.CoupledBranches - expression- false
14:18:13.170 [main] INFO  e.s.cbc.calculator.CoupledBranches - ==========
14:18:13.171 [main] INFO  e.s.cbc.calculator.CoupledBranches - 2- org.mockito.cglib.core.CodeEmitter.emit_invoke(ILorg/mockito/asm/Type;Lorg/mockito/cglib/core/Signature;)V: I6 Branch 57 IFEQ L496 - false
14:18:13.171 [main] INFO  e.s.cbc.calculator.CoupledBranches - expression- false
14:18:13.171 [main] INFO  e.s.cbc.calculator.CoupledBranches - ==========
14:18:13.171 [main] INFO  e.s.cbc.calculator.CoupledBranches - 2- org.mockito.cglib.core.CodeEmitter.load_this()V: I6 Branch 52 IFEQ L357 - true
14:18:13.171 [main] INFO  e.s.cbc.calculator.CoupledBranches - expression- false
14:18:13.171 [main] INFO  e.s.cbc.calculator.CoupledBranches - ==========
14:18:13.171 [main] INFO  e.s.cbc.calculator.CoupledBranches - 2- org.mockito.cglib.core.CodeEmitter.emit_invoke(ILorg/mockito/asm/Type;Lorg/mockito/cglib/core/Signature;)V: I9 Branch 58 IF_ICMPEQ L496 - false
14:18:13.171 [main] INFO  e.s.cbc.calculator.CoupledBranches - expression- false
14:18:13.171 [main] INFO  e.s.cbc.calculator.CoupledBranches - Number of covered coupled branches by test suite: 5
