16:10:16.009 [main] WARN  e.s.cling.graphs.cfg.CFGGenerator - There is no branch fo call_site INVOKEVIRTUAL org/mockito/cglib/core/CodeEmitter.ifnonnull(Lorg/mockito/asm/Label;)V
16:10:16.146 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test11
16:10:16.147 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test12
16:10:16.147 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test13
16:10:16.147 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test14
16:10:16.148 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test15
16:10:16.148 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test16
16:10:16.148 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test17
16:10:16.148 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test18
16:10:16.149 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test19
16:10:16.149 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test20
16:10:16.149 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test21
16:10:16.149 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test22
16:10:16.150 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test23
16:10:16.150 [main] INFO  e.s.c.extraction.TestCaseRunListener - Collecting traces of test ErrorTest0.test24
16:10:16.150 [main] INFO  eu.stamp.cbc.Executor - Result: 24/24 failure
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - ==========
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - 2- org.mockito.cglib.core.CodeEmitter.getfield(Ljava/lang/String;)V: I12 Branch 55 IFEQ L425 - true
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - expression- false
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - ==========
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - 2- org.mockito.cglib.core.CodeEmitter.emit_invoke(ILorg/mockito/asm/Type;Lorg/mockito/cglib/core/Signature;)V: I6 Branch 57 IFEQ L496 - true
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - expression- false
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - ==========
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - 2- org.mockito.cglib.core.CodeEmitter.emit_invoke(ILorg/mockito/asm/Type;Lorg/mockito/cglib/core/Signature;)V: I6 Branch 57 IFEQ L496 - false
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - expression- false
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - ==========
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - 2- org.mockito.cglib.core.CodeEmitter.load_this()V: I6 Branch 52 IFEQ L357 - true
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - expression- false
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - ==========
16:10:16.160 [main] INFO  e.s.cbc.calculator.CoupledBranches - 2- org.mockito.cglib.core.CodeEmitter.emit_invoke(ILorg/mockito/asm/Type;Lorg/mockito/cglib/core/Signature;)V: I9 Branch 58 IF_ICMPEQ L496 - false
16:10:16.161 [main] INFO  e.s.cbc.calculator.CoupledBranches - expression- false
16:10:16.161 [main] INFO  e.s.cbc.calculator.CoupledBranches - Number of covered coupled branches by test suite: 5
